name,latitude,longitude,description,city,country,category,address,phone,website
Barista coffee bar,41.8970006,12.4873415,"Rating: 3.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6:30 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""6:30 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 8 PM""},{""day"":""Thursday"",""hours"":""10 AM to 8 PM""},{""day"":""Friday"",""hours"":""6:30 AM to 8 PM""},{""day"":""Saturday"",""hours"":""7 AM to 8 PM""},{""day"":""Sunday"",""hours"":""7 AM to 8 PM""}] | Place ID: ChIJVwEGD0BhLxMR8Ti-0vS9xys",Rome,Italy,cafe,"Via Nazionale, 165, 00184 Roma RM, Italy",,
Barista Map Coffee Roasters,34.6715806,135.4975383,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""11 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 6 PM""},{""day"":""Thursday"",""hours"":""11 AM to 6 PM""},{""day"":""Friday"",""hours"":""11 AM to 6 PM""},{""day"":""Saturday"",""hours"":""11 AM to 6 PM""},{""day"":""Sunday"",""hours"":""11 AM to 6 PM""}] | Place ID: ChIJ0ZEpK1nnAGARJhRGflf_wC4",Osaka,Japan,cafe,"2 Chome-18-12 Nishishinsaibashi, Chuo Ward, Osaka, 542-0086, Japan",,https://baristamap.coffee/
Bark Street School,41.749444,-71.163889,,Swansea,United States,university,,,
Barlume Downstairs,40.7388596,-73.9895743,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""6 PM to 12 AM""},{""day"":""Wednesday"",""hours"":""6 PM to 12 AM""},{""day"":""Thursday"",""hours"":""6 PM to 1 AM""},{""day"":""Friday"",""hours"":""6 PM to 1 AM""},{""day"":""Saturday"",""hours"":""6 PM to 1 AM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJB0DOdfFZwokRi58j04zNH2g",New York,United States,bar,"900 Broadway, New York, NY 10003",,https://www.barlume.com/barlume-downstairs-nyc/
Barnes Cemetery,51.4710065,-0.234877,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9:30 AM to 5:45 PM""},{""day"":""Tuesday"",""hours"":""6:45 AM to 4:15 PM""},{""day"":""Wednesday"",""hours"":""6:15 AM to 4:45 PM""},{""day"":""Thursday"",""hours"":""4 AM to 3:45 PM""},{""day"":""Friday"",""hours"":""4:15 AM to 4 PM""},{""day"":""Saturday"",""hours"":""9:15 AM to 4 PM""},{""day"":""Sunday"",""hours"":""10 AM to 2 PM""}] | Place ID: ChIJY53akP8OdkgRt9d1o-jnEmY",London,United Kingdom,cemetery,"Rocks Ln, London SW13 9SA, United Kingdom",,
Barnes Cemetery,51.471012,-0.234479,,London Borough of Richmond upon Thames,United Kingdom,cemetery,,,
Barnweill Church,55.536721,-4.5289427,,South Ayrshire,United Kingdom,cemetery,,,
Barnweill Church “Kirk in the Wood”,55.5367324,-4.528904,Place ID: ChIJc00vEQDTiUgRm4DKXIaHhNQ,Kilmarnock,United Kingdom,landmark,"Craigie, Kilmarnock KA1 5NE, United Kingdom",,
Barolo Palace,-34.609555555,-58.385861111,,Buenos Aires,Argentina,castle,,,
Baron De Hirsch - Back River Cemeteries,45.5001512,-73.6549183,"Rating: 3.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 3 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 4:30 PM""}] | Place ID: ChIJ4X4G5c0ZyUwRFUQbpfdb39k",Montreal,Canada,cemetery,"De La, 5015 Rue de la Savane, Montreal, Quebec H4P 1T7, Canada",,http://barondehirsch.com/
"Baron de Hirsch Cemetery, Halifax",44.659777777,-63.620111111,,Nova Scotia,Canada,cemetery,,,
"Baron de Hirsch Cemetery, Montreal",45.50185,-73.654711111,,Montreal,Canada,cemetery,,,
Barrafina Borough Yards,51.5054735,-0.0920929,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Tuesday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Wednesday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Saturday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Sunday"",""hours"":""12 to 3 PM, 5 to 10 PM""}] | Place ID: ChIJoVjvfgwDdkgRBu_CYN7tm08",London,United Kingdom,restaurant,"2 Dirty Ln, London SE1 9PA, United Kingdom",,https://www.barrafina.co.uk/
Barrafina Dean Street,51.51411,-0.1326671,"Cosy, diner-style tapas bar with stools for Spanish small plates, served with sherry, cava and more. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 3 PM, 5 to 10 PM""},{""day"":""Tuesday"",""hours"":""12 to 3 PM, 5 to 11 PM""},{""day"":""Wednesday"",""hours"":""12 to 3 PM, 5 to 11 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""12 to 3 PM, 5 to 11 PM""},{""day"":""Saturday"",""hours"":""12 to 3 PM, 5 to 11 PM""},{""day"":""Sunday"",""hours"":""12 to 3 PM, 5 to 10 PM""}] | Place ID: ChIJqeYp3NIEdkgRl9hMI8pRL8U",London,United Kingdom,restaurant,"26-27 Dean St, London W1D 3LL, United Kingdom",,http://www.barrafina.co.uk/
Barri Gòtic,41.3834,2.1742,,Barcelona,Spain,,,,
Barrio Barista Espresso Bar,40.730629,-74.06186,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 4 PM""},{""day"":""Sunday"",""hours"":""7 AM to 4 PM""}] | Place ID: ChIJdY7onjFXwokRx4uPAW4vGh4",New York,United States,cafe,"60 Sip Ave, Jersey City, NJ 07306",,
Barters Busy Bee Cottage,-33.9656494,151.089201,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""10 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 4 PM""},{""day"":""Thursday"",""hours"":""10 AM to 4 PM""},{""day"":""Friday"",""hours"":""10 AM to 4 PM""},{""day"":""Saturday"",""hours"":""9 AM to 12 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJG39JqaK5EmsRBtmIY2hXwTk",Sydney,Australia,shop,"Unit 4/1-3 Bridge St, Penshurst NSW 2222, Australia",,
Bartlow Hills,52.0796,0.3137,,Bartlow,United Kingdom,cemetery,,,
Bartlow Hills,52.0796547,0.3136319,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJCwy9oRRh2EcRZ6HkLsgK2Eo",Cambridge,United Kingdom,landmark,"Cambridge CB21 4EN, United Kingdom",,https://historicengland.org.uk/listing/the-list/list-entry/1018974
Bartons,51.5002904,-0.0724227,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 9 PM""},{""day"":""Saturday"",""hours"":""8 AM to 9 PM""},{""day"":""Sunday"",""hours"":""8 AM to 9 PM""}] | Place ID: ChIJY18_MHoDdkgRz3XiJZOA8vE",London,United Kingdom,cafe,"25 Dockhead, London SE1 2BS, United Kingdom",,http://bartonsuk.com/
Barwari Balendy Architecture & Design GmbH,52.4872221,13.2645883,Rating: 4.6/5 (0 reviews) | Place ID: ChIJG6AyR-BFqEcRYAQFsR9LO8o,Berlin,Germany,shop,"Winkler Str. 26, 14193 Berlin, Germany",,https://bbarchitecture-design.de/
Basalt,52.5506167,13.3608213,"Intimate lounge serving unique craft cocktails in a hip, modern space with tropical plants galore. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""6 PM to 1 AM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""6 PM to 2 AM""},{""day"":""Saturday"",""hours"":""6 PM to 2 AM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJKZS02SpSqEcRM0MKaTQPhkw",Berlin,Germany,cafe,"Utrechter Str. 38, 13347 Berlin, Germany",,https://www.basaltberlin.com/
Basilica and Convent of Santo Domingo,-12.044086111,-77.031927777,,Lima,Peru,church,,,
"Basilica and Convent of Santo Domingo, Lima",-12.0440764,-77.0319351,"16th-century church with saints' relics, plus an attached convent with verdant inner courtyards. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 6 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""10 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJzw2GorXIBZERQS5h9SjHvl4",Lima,Peru,church,"Jirón Camaná 170, Jirón Conde de Superunda 262, Lima 15001, Peru",,http://www.conventosantodomingo.pe/
Basilica and Expiatory Church of the Holy Family,41.40369,2.17433,,Sagrada Família,Spain,church,,,
Basílica Catedral Nuestra Señora de la Altagracia,18.61611111,-68.71694444,,Higüey,Dominican Republic,church,,,
Basilica Cattedrale di Sant'Agata,37.5024087,15.0877191,"Prominent baroque cathedral known for its columned facade, domed roof, frescoes & paintings. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7 AM to 7 PM""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 7 PM""},{""day"":""Sunday"",""hours"":""7 AM to 7 PM""}] | Place ID: ChIJP0UjWi7jExMRJytI986aC6g",Catania,Italy,church,"Piazza del Duomo, 95100 Catania CT, Italy",,http://www.cattedralecatania.it/
Basílica de Jesús de Medinaceli,40.4142196,-3.6955393,"Historic Catholic basilica with a Latin-cross plan & a well-known statue of Jesus de Medinaceli. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 1:30 PM, 5 to 8:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 1:30 PM, 5 to 8:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 1:30 PM, 5 to 8:30 PM""},{""day"":""Thursday"",""hours"":""7 AM to 1:30 PM, 5 to 8:30 PM""},{""day"":""Friday"",""hours"":""6:30 AM to 10 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 1:30 PM, 5 to 8:30 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 1:30 PM, 5 to 8:30 PM""}] | Place ID: ChIJ_Xz5Y4IoQg0RYtvJX7LFuSE",Madrid,Spain,church,"Pl. de Jesús, 2, Centro, 28014 Madrid, Spain",,https://basilicadejesusdemedinaceli.org/
Basílica de la Sagrada Família,41.4036299,2.1743558,"Antoni Gaudí's renowned unfinished church, started in the 1880s, with museum and city views. | Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""10:30 AM to 6 PM""}] | Place ID: ChIJk_s92NyipBIRUMnDG8Kq2Js",Barcelona,Spain,church,"Carrer de Mallorca, 401, Eixample, 08013 Barcelona, Spain",,https://sagradafamilia.org/
Basílica de Santa Maria del Mar,41.3838871,2.1820711,"14th-century, Gothic-style church with soaring columns & 3 naves, plus grand stained glass windows. | Rating: 4.7/5 (0 reviews) | Hours: [""Monday: 10:00 AM – 8:30 PM"",""Tuesday: 10:00 AM – 8:30 PM"",""Wednesday: 10:00 AM – 8:30 PM"",""Thursday: 10:00 AM – 8:30 PM"",""Friday: 10:00 AM – 8:30 PM"",""Saturday: 10:00 AM – 8:30 PM"",""Sunday: 10:00 AM – 8:30 PM""] | Place ID: ChIJV6QNXv6ipBIRYOHAH1yUvLQ",Barcelona,Spain,church,"Plaça de Santa Maria, 1, Ciutat Vella, 08003 Barcelona, Spain",,https://www.santamariadelmarbarcelona.org/
Basílica de Santa Maria del Pi,41.3822413,2.1739186,"Gothic church set on an elegant square, with a grand rose window & views from the bell tower. | Rating: 4.6/5 (0 reviews) | Hours: [""Monday: 9:30 AM – 8:00 PM"",""Tuesday: 9:30 AM – 8:00 PM"",""Wednesday: 9:30 AM – 8:00 PM"",""Thursday: 9:30 AM – 8:00 PM"",""Friday: 9:30 AM – 8:00 PM"",""Saturday: 9:30 AM – 8:00 PM"",""Sunday: 9:00 AM – 6:00 PM""] | Place ID: ChIJx5adlPeipBIRKWosvaChtG0",Barcelona,Spain,church,"Plaça del Pi, 7, Ciutat Vella, 08002 Barcelona, Spain",,http://basilicadelpi.com/
Basilica dels Sants Màrtirs Just i Pastor,41.3827482,2.178051,"Neo-Gothic Catholic church built in 1342 offering a bell tower with observation deck & guided tours. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 1 PM, 7 to 8:30 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 1 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 1 PM""},{""day"":""Thursday"",""hours"":""10 AM to 1 PM, 7 to 8:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 1 PM, 7 to 8:30 PM""},{""day"":""Saturday"",""hours"":""11 AM to 1 PM, 7 to 8:30 PM""},{""day"":""Sunday"",""hours"":""10 AM to 1 PM""}] | Place ID: ChIJJy9B3PiipBIR5MDxIuw0yxA",Barcelona,Spain,church,"Plaça de Sant Just, s/n, Ciutat Vella, 08002 Barcelona, Spain",,http://www.basilicasantjust.cat/
Basilica di San Lorenzo,43.7749619,11.2538762,"Landmark Renaissance church, burial place of the Medici, with a library designed by Michelangelo. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJa5d9-AJUKhMR7BIYGTLAp-0",Florence,Italy,museum,"Piazza di San Lorenzo, 9, 50123 Firenze FI, Italy",,https://sanlorenzofirenze.it/
Basilica di Sant'Andrea,45.1588911,10.7943879,"Imposing Renaissance church with a vast vaulted interior & reliquary said to contain Christ's blood. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8 AM to 7 PM""},{""day"":""Friday"",""hours"":""8 AM to 7 PM""},{""day"":""Saturday"",""hours"":""8 AM to 7 PM""},{""day"":""Sunday"",""hours"":""8 AM to 7 PM""}] | Place ID: ChIJ0yZL5RjUgUcR57n5Ecf4TVo",Mantua,Italy,church,"Piazza Andrea Mantegna, 1, 46100 Mantova MN, Italy",,https://parrocchiasantanselmomantova.it/attivita/concattedrale-di-s-andrea/
Basilica di Sant'Eustorgio,45.4539925,9.1810647,"Old, Romanesque-style Catholic church with historic paintings & an attached museum. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Tuesday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Wednesday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Thursday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Friday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Saturday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""},{""day"":""Sunday"",""hours"":""7:45 AM to 12 PM, 3:30 to 6:30 PM""}] | Place ID: ChIJ-QGdVAfEhkcR5PXbaEr1tk4",Milan,Italy,church,"Piazza Sant'Eustorgio, 1, 20122 Milano MI, Italy",,http://www.santeustorgio.it/
Basilica di Santa Maria Maggiore,41.8975,12.498611111,,Rome,Italy,church,,,
Basilica in Eger,47.8994,20.37326,,Eger,Hungary,church,,,
Basilica Nuestra Señora De La Altagracia,18.6155552,-68.7168797,"Striking Roman Catholic church with modern design elements & a soaring arch as its spire. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7 AM to 7 PM""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 5 PM""},{""day"":""Sunday"",""hours"":""7 AM to 5 PM""}] | Place ID: ChIJhcZoP1-3qI4Ro1wzq7LJidY",Higuey,Dominican Republic,church,"J78M+66H, Higüey 23000, Dominican Republic",,http://www.basilicadehiguey.do/
Basilica of Candelaria,28.35128,-16.369782,,Candelaria,Spain,church,,,
Basilica of Jesus de Medinaceli,40.4142772,-3.6958389,,Madrid,Spain,church,,,
Basilica of Notre Dame of Fourvière,45.7622698,4.822638,"19th-century basilica with 4 octagonal towers, a religious art museum & regular Catholic services. | Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 8 PM""},{""day"":""Thursday"",""hours"":""7 AM to 8 PM""},{""day"":""Friday"",""hours"":""7 AM to 8 PM""},{""day"":""Saturday"",""hours"":""7 AM to 9 PM""},{""day"":""Sunday"",""hours"":""7 AM to 8 PM""}] | Place ID: ChIJK1Jxdanr9EcRKY5nG3nMG50",Lyon,France,church,"8 Pl. de Fourvière, 69005 Lyon, France",,https://www.fourviere.org/fr/
Basilica of Notre-Dame de Fourvière,45.762291666,4.822555555,,Lyon,France,church,,,
Basilica of Our Lady of Candelaria,28.3512934,-16.3694216,"Church & pilgrimage site with murals, designated a minor basilica by Pope Benedict XVI in 2011. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""3 to 7:30 PM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 7:30 PM""},{""day"":""Wednesday"",""hours"":""7:30 AM to 7:30 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 7:30 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 7:30 PM""},{""day"":""Saturday"",""hours"":""7:30 AM to 7:30 PM""},{""day"":""Sunday"",""hours"":""7:30 AM to 7:30 PM""}] | Place ID: ChIJT7F795UtQAwRxLKFDKbYhQo",Candelaria,Spain,church,"Pl. Patrona de Canarias, 1, 38530 Candelaria, Santa Cruz de Tenerife, Spain",,http://obispadodetenerife.es/horarios-misas-tenerife/arciprestazgo-de-guimar/
Basilica of Our Lady of Licheń,52.3233124,18.3578532,"Vast, modern, Catholic pilgrimage site with a golden cupola & a 130m tall free-standing tower. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""6 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""6 AM to 10 PM""},{""day"":""Thursday"",""hours"":""6 AM to 10 PM""},{""day"":""Friday"",""hours"":""6 AM to 10 PM""},{""day"":""Saturday"",""hours"":""6 AM to 10 PM""},{""day"":""Sunday"",""hours"":""6 AM to 10 PM""}] | Place ID: ChIJ6a-qkbhJG0cRlguWTiHqdsU",Licheń Stary,Poland,church,"Klasztorna 4, 62-563 Licheń Stary, Poland",,http://www.lichen.pl/
Basilica of Our Lady of Licheń,52.323333333,18.358,,Licheń Stary,Poland,church,,,
Basilica of Our Lady of Mercy,41.3797166,2.1797652,"Statue-topped 1700s church dedicated to the city's patron saint, with lavish, rococo interiors. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Thursday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Saturday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""},{""day"":""Sunday"",""hours"":""9 AM to 1:30 PM, 4:30 to 8 PM""}] | Place ID: ChIJJeErd1aipBIRbYMDeU4nJtA",Barcelona,Spain,church,"Carrer de la Mercè, 1, Ciutat Vella, 08002 Barcelona, Spain",,http://www.basilicadelamerce.cat/
Basilica of Our Lady of Peace of Yamoussoukro,6.811111111,-5.296944444,,,,church,,,
Basilica of Our Lady of the Pillar,41.656882,-0.878327,,Zaragoza,Spain,church,,,
Basilica of Saint Paul outside the Walls,41.858611111,12.477222222,,,,church,,,
Basilica of Saint-Denis,48.935555555,2.359722222,,Saint-Denis,France,church,,,
Basilica of Sainte-Anne-de-Beaupré,47.023851,-70.928975,,Sainte-Anne-de-Beaupré,Canada,church,,,
Basilica of San Clemente,41.889444444,12.4975,,Rome,Italy,church,,,
Basilica of San Clemente,41.8893347,12.4975757,"Unique 300s church built over a pagan temple & Roman house, decorated with frescoes & mosaics. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 12:30 PM, 2 to 6 PM""},{""day"":""Sunday"",""hours"":""12 to 6 PM""}] | Place ID: ChIJ6V1-TbhhLxMRUbEhbeY44Zc",Rome,Italy,church,"Piazza di S. Clemente, 00184 Roma RM, Italy",,http://www.basilicasanclemente.com/ita/
